   -1.9500  0.00000000000000E+0000
   -1.9000  0.00000000000000E+0000
   -1.8500  0.00000000000000E+0000
   -1.8000  0.00000000000000E+0000
   -1.7500  0.00000000000000E+0000
   -1.7000  0.00000000000000E+0000
   -1.6500  0.00000000000000E+0000
   -1.6000  0.00000000000000E+0000
   -1.5500  0.00000000000000E+0000
   -1.5000  0.00000000000000E+0000
   -1.4500  0.00000000000000E+0000
   -1.4000  0.00000000000000E+0000
   -1.3500  0.00000000000000E+0000
   -1.3000  0.00000000000000E+0000
   -1.2500  0.00000000000000E+0000
   -1.2000  0.00000000000000E+0000
   -1.1500  0.00000000000000E+0000
   -1.1000  0.00000000000000E+0000
   -1.0500  0.00000000000000E+0000
   -1.0000  0.00000000000000E+0000
   -0.9500  0.00000000000000E+0000
   -0.9000  0.00000000000000E+0000
   -0.8500  0.00000000000000E+0000
   -0.8000  0.00000000000000E+0000
   -0.7500  0.00000000000000E+0000
   -0.7000  0.00000000000000E+0000
   -0.6500  0.00000000000000E+0000
   -0.6000  1.49573000000000E-0003
   -0.5500  3.32819000000000E-0003
   -0.5000  1.08112000000000E-0002
   -0.4500  3.49541000000000E-0002
   -0.4000  9.01783000000000E-0002
   -0.3500  2.07742000000000E-0001
   -0.3000  3.34635000000000E-0001
   -0.2500  4.93126000000000E-0001
   -0.2000  6.41494000000000E-0001
   -0.1500  7.71456000000000E-0001
   -0.1000  9.10468000000000E-0001
   -0.0500  9.85064000000000E-0001
    0.0000  1.00000000000000E+0000
    0.0500  9.58422000000000E-0001
    0.1000  8.83577000000000E-0001
    0.1500  7.51489000000000E-0001
    0.2000  6.12832000000000E-0001
    0.2500  5.01197000000000E-0001
    0.3000  3.61141000000000E-0001
    0.3500  2.41515000000000E-0001
    0.4000  1.60069000000000E-0001
    0.4500  8.97574000000000E-0002
    0.5000  5.00334000000000E-0002
    0.5500  2.57842000000000E-0002
    0.6000  1.15319000000000E-0002
    0.6500  5.71201000000000E-0003
    0.7000  2.45666000000000E-0003
    0.7500  1.22383000000000E-0003
    0.8000  0.00000000000000E+0000
    0.8500  0.00000000000000E+0000
    0.9000  0.00000000000000E+0000
    0.9500  0.00000000000000E+0000
    1.0000  0.00000000000000E+0000
    1.0500  0.00000000000000E+0000
    1.1000  0.00000000000000E+0000
    1.1500  0.00000000000000E+0000
    1.2000  0.00000000000000E+0000
    1.2500  0.00000000000000E+0000
    1.3000  0.00000000000000E+0000
    1.3500  0.00000000000000E+0000
    1.4000  0.00000000000000E+0000
    1.4500  0.00000000000000E+0000
    1.5000  0.00000000000000E+0000
    1.5500  0.00000000000000E+0000
    1.6000  0.00000000000000E+0000
    1.6500  0.00000000000000E+0000
    1.7000  0.00000000000000E+0000
    1.7500  0.00000000000000E+0000
    1.8000  0.00000000000000E+0000
    1.8500  0.00000000000000E+0000
    1.9000  0.00000000000000E+0000
    1.9500  0.00000000000000E+0000
    2.0000  0.00000000000000E+0000
    2.0500  0.00000000000000E+0000
    2.1000  0.00000000000000E+0000
    2.1500  0.00000000000000E+0000
    2.2000  0.00000000000000E+0000
    2.2500  0.00000000000000E+0000
    2.3000  0.00000000000000E+0000
    2.3500  0.00000000000000E+0000
    2.4000  0.00000000000000E+0000
    2.4500  0.00000000000000E+0000
    2.5000  0.00000000000000E+0000
    2.5500  0.00000000000000E+0000
    2.6000  0.00000000000000E+0000
    2.6500  0.00000000000000E+0000
    2.7000  0.00000000000000E+0000
    2.7500  0.00000000000000E+0000
    2.8000  0.00000000000000E+0000
    2.8500  0.00000000000000E+0000
    2.9000  0.00000000000000E+0000
    2.9500  0.00000000000000E+0000
    3.0000  0.00000000000000E+0000
    3.0500  0.00000000000000E+0000
    3.1000  0.00000000000000E+0000
    3.1500  0.00000000000000E+0000
    3.2000  0.00000000000000E+0000
    3.2500  0.00000000000000E+0000
    3.3000  0.00000000000000E+0000
    3.3500  0.00000000000000E+0000
    3.4000  0.00000000000000E+0000
    3.4500  0.00000000000000E+0000
    3.5000  0.00000000000000E+0000
    3.5500  0.00000000000000E+0000
    3.6000  0.00000000000000E+0000
    3.6500  0.00000000000000E+0000
    3.7000  0.00000000000000E+0000
    3.7500  0.00000000000000E+0000
    3.8000  0.00000000000000E+0000
    3.8500  0.00000000000000E+0000
    3.9000  0.00000000000000E+0000
    3.9500  0.00000000000000E+0000
    4.0000  0.00000000000000E+0000
    4.0500  0.00000000000000E+0000
    4.1000  0.00000000000000E+0000
    4.1500  0.00000000000000E+0000
    4.2000  0.00000000000000E+0000
    4.2500  0.00000000000000E+0000
    4.3000  0.00000000000000E+0000
    4.3500  0.00000000000000E+0000
    4.4000  0.00000000000000E+0000
    4.4500  0.00000000000000E+0000
    4.5000  0.00000000000000E+0000
    4.5500  0.00000000000000E+0000
    4.6000  0.00000000000000E+0000
    4.6500  0.00000000000000E+0000
    4.7000  0.00000000000000E+0000
    4.7500  0.00000000000000E+0000
    4.8000  0.00000000000000E+0000
    4.8500  0.00000000000000E+0000
    4.9000  0.00000000000000E+0000
    4.9500  0.00000000000000E+0000
    5.0000  0.00000000000000E+0000
