   1.2000000e+02   4.4120637e+03
   1.1900000e+02   2.8148390e+04
   1.1800000e+02   5.0897090e+04
   1.1700000e+02   7.2674662e+04
   1.1600000e+02   9.3497236e+04
   1.1500000e+02   1.1338059e+05
   1.1400000e+02   1.3234016e+05
   1.1300000e+02   1.5039103e+05
   1.1200000e+02   1.6754798e+05
   1.1100000e+02   1.8382545e+05
   1.1000000e+02   1.9923759e+05
   1.0900000e+02   2.1379822e+05
   1.0800000e+02   2.2752091e+05
   1.0700000e+02   2.4041890e+05
   1.0600000e+02   2.5250518e+05
   1.0500000e+02   2.6379246e+05
   1.0400000e+02   2.7429318e+05
   1.0300000e+02   2.8401953e+05
   1.0200000e+02   2.9298345e+05
   1.0100000e+02   3.0119663e+05
   1.0000000e+02   3.0867054e+05
   9.9000000e+01   3.1541639e+05
   9.8000000e+01   3.2144518e+05
   9.7000000e+01   3.2676769e+05
   9.6000000e+01   3.3139449e+05
   9.5000000e+01   3.3533592e+05
   9.4000000e+01   3.3860214e+05
   9.3000000e+01   3.4120309e+05
   9.2000000e+01   3.4314853e+05
   9.1000000e+01   3.4444802e+05
   9.0000000e+01   3.4511095e+05
   8.9000000e+01   3.4514651e+05
   8.8000000e+01   3.4456373e+05
   8.7000000e+01   3.4337145e+05
   8.6000000e+01   3.4157837e+05
   8.5000000e+01   3.3919299e+05
   8.4000000e+01   3.3622367e+05
   8.3000000e+01   3.3267863e+05
   8.2000000e+01   3.2856590e+05
   8.1000000e+01   3.2389338e+05
   8.0000000e+01   3.1866884e+05
   7.9000000e+01   3.1289987e+05
   7.8000000e+01   3.0659395e+05
   7.7000000e+01   2.9975842e+05
   7.6000000e+01   2.9240048e+05
   7.5000000e+01   2.8452721e+05
   7.4000000e+01   2.7614553e+05
   7.3000000e+01   2.6726229e+05
   7.2000000e+01   2.5788418e+05
   7.1000000e+01   2.4801777e+05
   7.0000000e+01   2.3766954e+05
   6.9000000e+01   2.2684583e+05
   6.8000000e+01   2.1555289e+05
   6.7000000e+01   2.0379684e+05
   6.6000000e+01   1.9158372e+05
   6.5000000e+01   1.7891943e+05
   6.4000000e+01   1.6580981e+05
   6.3000000e+01   1.5226057e+05
   6.2000000e+01   1.3827733e+05
   6.1000000e+01   1.2386562e+05
   6.0000000e+01   1.0903087e+05
   5.9000000e+01   9.3778420e+04
   5.8000000e+01   7.8113527e+04
   5.7000000e+01   6.2041354e+04
   5.6000000e+01   4.5566979e+04
   5.5000000e+01   2.8695395e+04
   5.4000000e+01   6.0122412e+04
   5.3000000e+01   1.0523982e+05
   5.2000000e+01   1.5035724e+05
   5.1000000e+01   1.9547465e+05
   5.0000000e+01   2.4059206e+05
   4.9000000e+01   8.9962917e+05
   4.8000000e+01   1.5711953e+06
   4.7000000e+01   2.2427613e+06
   4.6000000e+01   2.9143274e+06
   4.5000000e+01   3.5858935e+06
   4.4000000e+01   7.9066130e+06
   4.3000000e+01   1.2974750e+07
   4.2000000e+01   1.8042886e+07
   4.1000000e+01   2.3111023e+07
   4.0000000e+01   2.8179159e+07
   3.9000000e+01   3.6283859e+07
   3.8000000e+01   4.6329968e+07
   3.7000000e+01   5.6376077e+07
   3.6000000e+01   6.6422186e+07
   3.5000000e+01   7.9417919e+07
   3.4000000e+01   9.5739823e+07
   3.3000000e+01   1.1206173e+08
   3.2000000e+01   1.3232811e+08
   3.1000000e+01   1.7494656e+08
   3.0000000e+01   2.3602401e+08
   2.9000000e+01   3.4017249e+08
   2.8000000e+01   3.2022524e+08
   2.7000000e+01   2.7510959e+08
   2.6000000e+01   2.1127863e+08
   2.5000000e+01   1.3015524e+08
   2.4000000e+01   6.6002549e+07
   2.3000000e+01   2.0327514e+07
   2.2000000e+01   1.0144829e+07
   2.1000000e+01   5.7493512e+06
   2.0000000e+01   4.3351621e+06
   1.9000000e+01   4.7687211e+06
   1.8000000e+01   5.8514891e+06
   1.7000000e+01   1.6503527e+07
   1.6000000e+01   4.0370272e+07
   1.5000000e+01   6.4237017e+07
   1.4000000e+01   7.5979441e+07
   1.3000000e+01   8.3461970e+07
   1.2000000e+01   5.4590708e+08
   1.1000000e+01   1.0166932e+09
   1.0000000e+01   1.2927339e+09
   9.0000000e+00   1.5515896e+09
   8.0000000e+00   1.7948167e+09
   7.0000000e+00   2.0237891e+09
   6.0000000e+00   2.2397242e+09
   5.0000000e+00   2.4437046e+09
   4.0000000e+00   2.6366965e+09
   3.0000000e+00   2.8195644e+09
   2.0000000e+00   2.9930846e+09
   1.0000000e+00   3.1579561e+09
   0.0000000e+00   3.3148096e+09
