   2.0000000e+01   4.4129875e+01   1.9084906e+02
   1.9000000e+01   5.3371474e+01   1.9219543e+02
   1.8000000e+01   6.3407250e+01   1.9393250e+02
   1.7000000e+01   7.5570627e+01   1.9603231e+02
   1.6000000e+01   9.0672119e+01   1.9863306e+02
   1.5000000e+01   1.0577361e+02   2.0123381e+02
   1.4000000e+01   1.2605716e+02   2.0349872e+02
   1.3000000e+01   1.4816142e+02   2.0564564e+02
   1.2000000e+01   1.7398606e+02   2.0676712e+02
   1.1000000e+01   2.2759620e+02   2.1111458e+02
   1.0000000e+01   2.9899655e+02   2.1812235e+02
   9.0000000e+00   3.7039689e+02   2.2513011e+02
   8.0000000e+00   4.4179724e+02   2.3213788e+02
   7.0000000e+00   5.1319758e+02   2.3914564e+02
   6.0000000e+00   5.8459793e+02   2.4615341e+02
   5.0000000e+00   6.5599827e+02   2.5316117e+02
   4.0000000e+00   7.2739862e+02   2.6016894e+02
   3.0000000e+00   7.9879896e+02   2.6717670e+02
   2.0000000e+00   8.7019931e+02   2.7418447e+02
   1.0000000e+00   9.4159965e+02   2.8119223e+02
   0.0000000e+00   1.0130000e+03   2.8820000e+02
